facility_num,hour_start,window_size,matrix_profile_distance,matrix_profile_robust_z
66330,2026-04-23 10:00:00+00:00,6,0.6900170988651803,0.09265000929397524
66330,2026-04-23 11:00:00+00:00,6,0.2332117585875237,1.1877957075260388
66330,2026-04-23 12:00:00+00:00,6,0.2930890896673254,1.0442457185661806
66330,2026-04-23 13:00:00+00:00,6,0.5310428990700471,0.47377495614705456
66330,2026-04-23 14:00:00+00:00,6,0.731787335246728,0.007490008026277467
66330,2026-04-23 15:00:00+00:00,6,1.151475276116029,1.0136504061589275
66330,2026-04-23 16:00:00+00:00,6,0.31360213458983277,0.9950677188281074
66330,2026-04-23 17:00:00+00:00,6,1.1083420666532116,0.9102427954566638
66330,2026-04-23 18:00:00+00:00,6,0.6508634121997885,0.18651710702857502
66330,2026-04-23 19:00:00+00:00,6,0.5456573166743204,0.4387383329723809
66330,2026-04-23 20:00:00+00:00,6,0.27887435432445823,1.0783241429838684
66330,2026-04-23 21:00:00+00:00,6,0.2644703993684569,1.1128562027404492
66330,2026-04-23 22:00:00+00:00,6,0.37200093910095805,0.8550623513265351
66330,2026-04-23 23:00:00+00:00,6,0.4247771013085106,0.7285367135665473
66330,2026-04-24 00:00:00+00:00,6,0.29955303972329017,1.0287490365591927
66330,2026-04-24 01:00:00+00:00,6,0.6216174311001547,0.25663145895881406
66330,2026-04-24 02:00:00+00:00,6,1.2912755122203472,1.348807668305671
66330,2026-04-24 03:00:00+00:00,6,1.192459954408709,1.1119071255273396
66330,2026-04-24 04:00:00+00:00,6,0.9234318489278271,0.4669388065452759
66330,2026-04-24 05:00:00+00:00,6,0.532522782909943,0.47022708076503716
66330,2026-04-24 06:00:00+00:00,6,0.3205671512789179,0.9783697790436692
66330,2026-04-24 07:00:00+00:00,6,0.6504462481136887,0.18751721673410393
66330,2026-04-24 08:00:00+00:00,6,0.45098240370219217,0.6657120885963858
66330,2026-04-24 09:00:00+00:00,6,1.151475276116029,1.0136504061589275
66330,2026-04-24 10:00:00+00:00,6,1.1374826397021387,0.9801044419933531
66330,2026-04-24 11:00:00+00:00,6,0.9400195495741133,0.5067061809706708
66330,2026-04-24 12:00:00+00:00,6,1.0301475726643894,0.7227792170640795
66330,2026-04-24 13:00:00+00:00,6,0.8190499131105231,0.21669342212403953
66330,2026-04-24 14:00:00+00:00,6,1.7722492182790432,2.501894637106762
66330,2026-04-24 15:00:00+00:00,6,1.2004801736724033,1.1311348092934137
66330,2026-04-24 16:00:00+00:00,6,1.0754786909764802,0.8314560972103583
66330,2026-04-24 17:00:00+00:00,6,0.6630879986522559,0.1572098680677777
66330,2026-04-24 18:00:00+00:00,6,0.9542031909909375,0.5407100607708933
66330,2026-04-24 19:00:00+00:00,6,1.0718191205052554,0.8226826383525812
66330,2026-04-24 20:00:00+00:00,6,0.8256043476096359,0.23240703164901613
66330,2026-04-24 21:00:00+00:00,6,0.4243995879676524,0.7294417645254847
66330,2026-04-24 22:00:00+00:00,6,0.6255790404174638,0.24713389179094752
66330,2026-04-24 23:00:00+00:00,6,0.6150615585803849,0.27234851599632526
66330,2026-04-25 00:00:00+00:00,6,1.0518840934069331,0.7748903792743544
66330,2026-04-25 01:00:00+00:00,6,0.7286631156377303,0.0
66330,2026-04-25 02:00:00+00:00,6,1.192459954408709,1.1119071255273396
66330,2026-04-25 03:00:00+00:00,6,0.887651587244248,0.38115916211167106
66330,2026-04-25 04:00:00+00:00,6,1.014210005259549,0.6845704728907179
66330,2026-04-25 05:00:00+00:00,6,0.9528500976942723,0.5374661531969389
66330,2026-04-25 06:00:00+00:00,6,0.6738569825958126,0.13139229239550576
66330,2026-04-25 07:00:00+00:00,6,0.7307204059403084,0.004932150363026541
66330,2026-04-25 08:00:00+00:00,6,0.7018954159913828,0.06417291685217028
66330,2026-04-25 09:00:00+00:00,6,0.6892578651100874,0.09447019725486287
66330,2026-04-25 10:00:00+00:00,6,0.550841382597159,0.4263100467984554
66330,2026-04-25 11:00:00+00:00,6,0.7403792261433375,0.028088218085253337
66330,2026-04-25 12:00:00+00:00,6,0.7523771351857893,0.05685202033772744
66330,2026-04-25 13:00:00+00:00,6,0.4196441720026409,0.7408424047505332
66330,2026-04-25 14:00:00+00:00,6,0.49448870917882953,0.5614100170405906
66330,2026-04-25 15:00:00+00:00,6,1.4059569503287157,1.6237450924940753
66330,2026-04-25 16:00:00+00:00,6,0.5518366194203121,0.42392406478490047
66330,2026-04-25 17:00:00+00:00,6,1.1531332383896673,1.0176252070023293
66330,2026-04-25 18:00:00+00:00,6,0.8297266985797614,0.24228996105783554
66330,2026-04-25 19:00:00+00:00,6,0.8596385055878109,0.31400056485966954
66330,2026-04-25 20:00:00+00:00,6,0.958491625650244,0.5509911594253754
66330,2026-04-25 21:00:00+00:00,6,0.9446405625580446,0.5177846033195665
66330,2026-04-25 22:00:00+00:00,6,0.4135747355999416,0.7553932792282025
66330,2026-04-25 23:00:00+00:00,6,0.43049044706348977,0.7148395312562994
66330,2026-04-26 00:00:00+00:00,6,0.3545421419219806,0.8969180936767488
66330,2026-04-26 01:00:00+00:00,6,0.5297259656559639,0.4769321739729554
66330,2026-04-26 02:00:00+00:00,6,1.1676806176205612,1.0525011122962131
66330,2026-04-26 03:00:00+00:00,6,1.382899528199813,1.5684671996361672
66330,2026-04-26 04:00:00+00:00,6,0.7710336376879059,0.10157914293841756
66330,2026-04-26 05:00:00+00:00,6,0.9750679681636064,0.5907313038485906
66330,2026-04-26 06:00:00+00:00,6,0.325652774454185,0.9661774996367827
66330,2026-04-26 07:00:00+00:00,6,0.6585153887647458,0.16817224877233836
66330,2026-04-26 08:00:00+00:00,6,0.39481345224944264,0.8003716035667999
66330,2026-04-26 09:00:00+00:00,6,0.2987447627943816,1.030686800686767
66330,2026-04-26 10:00:00+00:00,6,0.550841382597159,0.4263100467984554
66330,2026-04-26 11:00:00+00:00,6,0.9062042494799187,0.42563733792677344
66330,2026-04-26 12:00:00+00:00,6,0.7523771351857893,0.05685202033772744
66330,2026-04-26 13:00:00+00:00,6,1.3309341995911383,1.4438854553675586
66330,2026-04-26 14:00:00+00:00,6,1.2912755122203472,1.348807668305671
66330,2026-04-26 15:00:00+00:00,6,0.9001061826183575,0.41101782475096194
66330,2026-04-26 16:00:00+00:00,6,0.6508634121997885,0.18651710702857502
66330,2026-04-26 17:00:00+00:00,6,0.37200093910095805,0.8550623513265351
66330,2026-04-26 18:00:00+00:00,6,0.3545421419219806,0.8969180936767488
66330,2026-04-26 19:00:00+00:00,6,0.5297259656559639,0.4769321739729554
66330,2026-04-26 20:00:00+00:00,6,1.0718191205052554,0.8226826383525812
66330,2026-04-26 21:00:00+00:00,6,0.5518366194203121,0.42392406478490047
66330,2026-04-20 06:00:00+00:00,12,0.8642742084459851,0.6796374675876614
66330,2026-04-20 07:00:00+00:00,12,1.2287721901310664,0.02745647661869803
66330,2026-04-20 08:00:00+00:00,12,1.4011830962550378,0.28103114542508345
66330,2026-04-20 09:00:00+00:00,12,1.612539336258259,0.6592020242198745
66330,2026-04-20 10:00:00+00:00,12,1.8972474099901884,1.1686182706554422
66330,2026-04-20 11:00:00+00:00,12,2.169826541974693,1.656332708999588
66330,2026-04-20 12:00:00+00:00,12,2.6135264301937418,2.4502263581598442
66330,2026-04-20 13:00:00+00:00,12,2.6894171378271654,2.58601442667229
66330,2026-04-20 14:00:00+00:00,12,2.6958142118784862,2.5974604436702573
66330,2026-04-20 15:00:00+00:00,12,1.8789830284209112,1.1359385767481716
66330,2026-04-20 16:00:00+00:00,12,1.6383351233817933,0.7053573470320218
66330,2026-04-20 17:00:00+00:00,12,1.6067966071869835,0.6489267993221779
66330,2026-04-20 18:00:00+00:00,12,1.2279668018343934,0.028897524206974674
66330,2026-04-20 19:00:00+00:00,12,1.0043220346714195,0.4290557505956979
66330,2026-04-20 20:00:00+00:00,12,1.004413660508956,0.4288918083174809
66330,2026-04-20 21:00:00+00:00,12,0.968069104001354,0.4939216029129814
66330,2026-04-20 22:00:00+00:00,12,0.9358690653131526,0.5515357851474771
66330,2026-04-20 23:00:00+00:00,12,0.7664481401851214,0.8546735592719487
66330,2026-04-21 00:00:00+00:00,12,1.1278657554789113,0.20800413902920017
66330,2026-04-21 01:00:00+00:00,12,1.0425921721118305,0.3605805945879211
66330,2026-04-21 02:00:00+00:00,12,0.7919417153138257,0.8090589717400347
66330,2026-04-21 03:00:00+00:00,12,1.2650972122078974,0.037538365836987185
66330,2026-04-21 04:00:00+00:00,12,1.1364140179219884,0.19270909063026156
66330,2026-04-21 05:00:00+00:00,12,1.3069586561280333,0.1124392962975943
66330,2026-04-21 06:00:00+00:00,12,1.244117363403949,0.0
66330,2026-04-21 07:00:00+00:00,12,1.3591349639406924,0.20579618123025636
66330,2026-04-21 08:00:00+00:00,12,1.3860958095811082,0.25403609450999376
66330,2026-04-21 09:00:00+00:00,12,1.3776409471278668,0.23890816280576457
66330,2026-04-21 10:00:00+00:00,12,1.5314529199784483,0.5141174915730556
66330,2026-04-21 11:00:00+00:00,12,1.6746705596427627,0.7703708231517402
66330,2026-04-21 12:00:00+00:00,12,1.7597389535674308,0.9225801418246259
66330,2026-04-21 13:00:00+00:00,12,2.0505081292198266,1.4428412643787913
66330,2026-04-21 14:00:00+00:00,12,1.9975833655875619,1.348145198757473
66330,2026-04-21 15:00:00+00:00,12,2.3026161232394657,1.8939275519099559
66330,2026-04-21 16:00:00+00:00,12,2.213927803104165,1.7352412506969457
66330,2026-04-21 17:00:00+00:00,12,1.8492285029144324,1.0827000489491547
66330,2026-04-21 18:00:00+00:00,12,1.6693727203954454,0.7608916210054445
66330,2026-04-21 19:00:00+00:00,12,1.5442995095790193,0.5371033569475054
66330,2026-04-21 20:00:00+00:00,12,1.089205501040624,0.27717731506192334
66330,2026-04-21 21:00:00+00:00,12,1.0920776276492428,0.27203833906776925
66330,2026-04-21 22:00:00+00:00,12,0.7664481401851214,0.8546735592719487
66330,2026-04-21 23:00:00+00:00,12,0.9425198357841787,0.5396358397583461
66330,2026-04-22 00:00:00+00:00,12,0.8154547793305452,0.7669880298921599
66330,2026-04-22 01:00:00+00:00,12,0.8318875174368888,0.7375856190119043
66330,2026-04-22 02:00:00+00:00,12,0.6985842275653231,0.9760996192429762
66330,2026-04-22 03:00:00+00:00,12,1.1319956144992351,0.2006147550441773
66330,2026-04-22 04:00:00+00:00,12,0.8390054358913771,0.724849825277674
66330,2026-04-22 05:00:00+00:00,12,1.2568763339846887,0.022829092327539723
66330,2026-04-22 06:00:00+00:00,12,1.1493577835124917,0.16954935232208654
66330,2026-04-22 07:00:00+00:00,12,1.2287721901310664,0.02745647661869803
66330,2026-04-22 08:00:00+00:00,12,1.1551305229808295,0.15922043107631967
66330,2026-04-22 09:00:00+00:00,12,1.2294890451083356,0.026173837995309573
66330,2026-04-22 10:00:00+00:00,12,1.6544435284984151,0.7341794424612484
66330,2026-04-22 11:00:00+00:00,12,1.5278711871091153,0.5077088467808166
66330,2026-04-22 12:00:00+00:00,12,1.3860958095811082,0.25403609450999376
66330,2026-04-22 13:00:00+00:00,12,2.281983669977905,1.857010766384731
66330,2026-04-22 14:00:00+00:00,12,2.2718166707835534,1.8388193800316466
66330,2026-04-22 15:00:00+00:00,12,2.213927803104165,1.7352412506969457
66330,2026-04-22 16:00:00+00:00,12,1.8492285029144324,1.0827000489491547
66330,2026-04-22 17:00:00+00:00,12,1.6693727203954454,0.7608916210054445
66330,2026-04-22 18:00:00+00:00,12,1.105440319770045,0.24812903304344258
66330,2026-04-22 19:00:00+00:00,12,0.8213902489226566,0.7563679424432429
66330,2026-04-22 20:00:00+00:00,12,0.813650992746131,0.770215469771748
66330,2026-04-22 21:00:00+00:00,12,0.46153330347077653,1.4002449214237198
66330,2026-04-22 22:00:00+00:00,12,0.604593118486815,1.144273978886083
66330,2026-04-22 23:00:00+00:00,12,0.7071178095675326,0.9608308379427706
66330,2026-04-23 00:00:00+00:00,12,0.8461459236233766,0.7120736492793098
66330,2026-04-23 01:00:00+00:00,12,1.3304365104412357,0.15444723889585638
66330,2026-04-23 02:00:00+00:00,12,1.4555630761014349,0.37833096854382176
66330,2026-04-23 03:00:00+00:00,12,1.1461512800700866,0.17528661479730087
66330,2026-04-23 04:00:00+00:00,12,0.8282897139262998,0.7440230183302765
66330,2026-04-23 05:00:00+00:00,12,0.9576937581709848,0.512485775186347
66330,2026-04-23 06:00:00+00:00,12,0.8642742084459851,0.6796374675876614
66330,2026-04-23 07:00:00+00:00,12,1.088287027298585,0.27882070170700934
66330,2026-04-23 08:00:00+00:00,12,1.2166209740025051,0.04919813932850697
66330,2026-04-23 09:00:00+00:00,12,1.2716971974788838,0.04934744339213084
66330,2026-04-23 10:00:00+00:00,12,1.1971960751986668,0.08395429817688296
66330,2026-04-23 11:00:00+00:00,12,0.8390054358913771,0.724849825277674
66330,2026-04-23 12:00:00+00:00,12,1.1218836713083404,0.2187076319933763
66330,2026-04-23 13:00:00+00:00,12,1.306549467655199,0.11170715248030223
66330,2026-04-23 14:00:00+00:00,12,1.5258727559092604,0.5041331374331838
66330,2026-04-23 15:00:00+00:00,12,1.77462108337486,0.9492081141405975
66330,2026-04-23 16:00:00+00:00,12,1.8330453901625505,1.0537442822733232
66330,2026-04-23 17:00:00+00:00,12,1.6532407057472767,0.7320272820290536
66330,2026-04-23 18:00:00+00:00,12,1.789336461662405,0.9755377249375813
66330,2026-04-23 19:00:00+00:00,12,1.105440319770045,0.24812903304344258
66330,2026-04-23 20:00:00+00:00,12,0.8213902489226566,0.7563679424432429
66330,2026-04-23 21:00:00+00:00,12,0.813650992746131,0.770215469771748
66330,2026-04-23 22:00:00+00:00,12,0.8055829353123628,0.7846513074354406
66330,2026-04-23 23:00:00+00:00,12,0.46153330347077653,1.4002449214237198
66330,2026-04-24 00:00:00+00:00,12,0.604593118486815,1.144273978886083
66330,2026-04-24 01:00:00+00:00,12,0.7071178095675326,0.9608308379427706
66330,2026-04-24 02:00:00+00:00,12,0.8318875174368888,0.7375856190119043
66330,2026-04-24 03:00:00+00:00,12,0.6985842275653231,0.9760996192429762
66330,2026-04-24 04:00:00+00:00,12,1.1319956144992351,0.2006147550441773
66330,2026-04-24 05:00:00+00:00,12,1.0530740250971946,0.3418258535175248
66330,2026-04-24 06:00:00+00:00,12,1.2883414053010784,0.07912822818876879
66330,2026-04-24 07:00:00+00:00,12,1.5122899517995627,0.4798299942348396
66330,2026-04-24 08:00:00+00:00,12,1.5852854440177513,0.6104377749173024
66330,2026-04-24 09:00:00+00:00,12,1.9583347997798342,1.27791938180162
66330,2026-04-24 10:00:00+00:00,12,2.169826541974693,1.656332708999588
66330,2026-04-24 11:00:00+00:00,12,2.6135264301937418,2.4502263581598442
66330,2026-04-24 12:00:00+00:00,12,2.6894171378271654,2.58601442667229
66330,2026-04-24 13:00:00+00:00,12,2.3096389343525674,1.9064931740567683
66330,2026-04-24 14:00:00+00:00,12,1.8870419028444747,1.150357983635848
66330,2026-04-24 15:00:00+00:00,12,2.04999806876385,1.4419286345417346
66330,2026-04-24 16:00:00+00:00,12,2.1330608124673494,1.590549327174136
66330,2026-04-24 17:00:00+00:00,12,1.976197930728267,1.3098811347581087
66330,2026-04-24 18:00:00+00:00,12,1.7214395837491643,0.8540526815459996
66330,2026-04-24 19:00:00+00:00,12,1.4488032941993416,0.3662359735612427
66330,2026-04-24 20:00:00+00:00,12,1.4092695052093454,0.2954998186967974
66330,2026-04-24 21:00:00+00:00,12,1.2120058337028914,0.05745581680630268
66330,2026-04-24 22:00:00+00:00,12,1.2294794852505981,0.026190943048851695
66330,2026-04-24 23:00:00+00:00,12,0.9425198357841787,0.5396358397583461
66330,2026-04-25 00:00:00+00:00,12,0.8461459236233766,0.7120736492793098
66330,2026-04-25 01:00:00+00:00,12,1.4828074837914842,0.42707824753701584
66330,2026-04-25 02:00:00+00:00,12,1.813155113442838,1.0181554421877377
66330,2026-04-25 03:00:00+00:00,12,2.3834184613858223,2.0385037954361267
66330,2026-04-25 04:00:00+00:00,12,1.7714693597314781,0.94356886686823
66330,2026-04-25 05:00:00+00:00,12,1.1211175620997775,0.2200783991524183
66330,2026-04-25 06:00:00+00:00,12,0.9108044153008698,0.5963829149113508
66330,2026-04-25 07:00:00+00:00,12,0.7228723121424119,0.9326419655270515
66330,2026-04-25 08:00:00+00:00,12,0.8266568349625233,0.746944660353656
66330,2026-04-25 09:00:00+00:00,12,0.7643990237390029,0.8583399576104584
66330,2026-04-25 10:00:00+00:00,12,1.0757894148475056,0.30118215686626737
66330,2026-04-25 11:00:00+00:00,12,1.0957633813990313,0.26544357406552715
66330,2026-04-25 12:00:00+00:00,12,1.306549467655199,0.11170715248030223
66330,2026-04-25 13:00:00+00:00,12,1.5258727559092604,0.5041331374331838
66330,2026-04-25 14:00:00+00:00,12,1.8937860294744135,1.1624249672948517
66330,2026-04-25 15:00:00+00:00,12,2.0125479062266485,1.3749206253271238
66330,2026-04-25 16:00:00+00:00,12,2.0436036743651957,1.4304874121341882
66330,2026-04-25 17:00:00+00:00,12,1.3234009850001234,0.1418588675337996
66330,2026-04-25 18:00:00+00:00,12,1.0261551766662447,0.38999062294718995
66330,2026-04-25 19:00:00+00:00,12,1.0385700435197402,0.3677772210242792
66330,2026-04-25 20:00:00+00:00,12,1.0768534634564142,0.2992782992015719
66330,2026-04-25 21:00:00+00:00,12,0.9358690653131526,0.5515357851474771
66330,2026-04-25 22:00:00+00:00,12,1.095428722434083,0.266042365352073
66330,2026-04-25 23:00:00+00:00,12,1.0042936661410475,0.4291065092203815
66330,2026-04-26 00:00:00+00:00,12,1.0920776276492428,0.27203833906776925
66330,2026-04-26 01:00:00+00:00,12,0.9767426959077476,0.4784023077481059
66330,2026-04-26 02:00:00+00:00,12,1.0242468031376812,0.39340519587086875
66330,2026-04-26 03:00:00+00:00,12,1.3304365104412357,0.15444723889585638
66330,2026-04-26 04:00:00+00:00,12,1.4555630761014349,0.37833096854382176
66330,2026-04-26 05:00:00+00:00,12,1.1211175620997775,0.2200783991524183
66330,2026-04-26 06:00:00+00:00,12,0.8282897139262998,0.7440230183302765
66330,2026-04-26 07:00:00+00:00,12,0.7228723121424119,0.9326419655270515
66330,2026-04-26 08:00:00+00:00,12,0.8266568349625233,0.746944660353656
66330,2026-04-26 09:00:00+00:00,12,0.7643990237390029,0.8583399576104584
66330,2026-04-26 10:00:00+00:00,12,1.2294890451083356,0.026173837995309573
66330,2026-04-26 11:00:00+00:00,12,1.4744998128688254,0.4122136794811499
66330,2026-04-26 12:00:00+00:00,12,1.6210840703439806,0.6744907594765952
66330,2026-04-26 13:00:00+00:00,12,1.77462108337486,0.9492081141405975
66330,2026-04-26 14:00:00+00:00,12,1.8330453901625505,1.0537442822733232
66330,2026-04-26 15:00:00+00:00,12,1.6532407057472767,0.7320272820290536
66330,2026-04-26 16:00:00+00:00,12,1.8285671945928434,1.0457316342720848
66330,2026-04-26 17:00:00+00:00,12,1.481552946390041,0.42483355624435526
66330,2026-04-26 18:00:00+00:00,12,1.401437584119977,0.2814864899160966
66330,2026-04-20 12:00:00+00:00,24,2.074428812539135,0.5563105505795009
66330,2026-04-20 13:00:00+00:00,24,2.074428812539135,0.5563105505795009
66330,2026-04-20 14:00:00+00:00,24,2.090852696943885,0.4987203749572511
66330,2026-04-20 15:00:00+00:00,24,2.074428812539135,0.5563105505795009
66330,2026-04-20 16:00:00+00:00,24,2.0744288125391352,0.5563105505794993
66330,2026-04-20 17:00:00+00:00,24,2.0655632168386915,0.5873976674150722
66330,2026-04-20 18:00:00+00:00,24,2.0407255277534353,0.6744907594765952
66330,2026-04-20 19:00:00+00:00,24,2.0741114521014095,0.5574233715720104
66330,2026-04-20 20:00:00+00:00,24,2.0541009578309333,0.6275899564629407
66330,2026-04-20 21:00:00+00:00,24,2.419769913714185,0.6546243401032307
66330,2026-04-20 22:00:00+00:00,24,2.4932462136969704,0.9122682028947768
66330,2026-04-20 23:00:00+00:00,24,2.6037975254899957,1.2999151994596658
66330,2026-04-21 00:00:00+00:00,24,2.4174003359093863,0.6463154407852678
66330,2026-04-21 01:00:00+00:00,24,2.320349831055769,0.3060088798640745
66330,2026-04-21 02:00:00+00:00,24,2.26208202650895,0.10169344422915029
66330,2026-04-21 03:00:00+00:00,24,2.4594645872012273,0.7938132896263674
66330,2026-04-21 04:00:00+00:00,24,2.5758536326893298,1.2019302371754572
66330,2026-04-21 05:00:00+00:00,24,2.4334257006169886,0.7025082113368238
66330,2026-04-21 06:00:00+00:00,24,2.5274706655097674,1.0322758784178776
66330,2026-04-21 07:00:00+00:00,24,2.4089695281320664,0.6167529031682321
66330,2026-04-21 08:00:00+00:00,24,2.3549150557267624,0.42721147178254154
66330,2026-04-21 09:00:00+00:00,24,2.3528128434477784,0.4198400868313103
66330,2026-04-21 10:00:00+00:00,24,2.3289104104568192,0.336026460296637
66330,2026-04-21 11:00:00+00:00,24,2.2330805283420436,0.0
66330,2026-04-21 12:00:00+00:00,24,2.233080528342044,1.55719408131087e-15
66330,2026-04-21 13:00:00+00:00,24,2.225731811281242,0.02576819805230648
66330,2026-04-21 14:00:00+00:00,24,2.2257318112812414,0.02576819805230804
66330,2026-04-21 15:00:00+00:00,24,2.2412753148870515,0.028734931681408293
66330,2026-04-21 16:00:00+00:00,24,2.232893926251397,0.0006543182420780389
