facility_num,hour_start,estimated_total_footfall,plan_name,footfall_col,zscore,is_anomaly_hour,matrix_profile_score,is_matrix_profile_anomaly,stl_score,is_stl_anomaly,isolation_forest_score,is_isolation_forest_anomaly,markov_score,markov_journey_count,is_markov_hour_anomaly,zscore_score,zscore_norm,matrix_profile_norm,stl_norm,isolation_forest_norm,markov_norm,ensemble_score,method_agreement_count,is_consensus_anomaly
66331,2026-04-25 19:00:00+00:00,599.21,plan_a,estimated_total_footfall,3.1691280239070907,True,2.488380534976974,False,18.677090596909093,True,0.5413945614921203,False,266.29487608786127,408.0,False,3.1691280239070907,0.6891457658451937,0.15500058930184368,0.0010826156957370115,0.4655994232109065,0.40794799959939904,0.343755,2,True
66336,2026-04-20 12:00:00+00:00,667.34,plan_a,estimated_total_footfall,1.2036793406219808,False,1.5505268654224986,False,25.87724047389486,False,0.66372857899758,True,403.8863452810605,59.0,True,1.2036793406219808,0.26100092787636997,0.09658192325919783,0.0014999716660386018,0.7350182844017841,0.6187299922682644,0.342566,2,True
66332,2026-04-20 11:00:00+00:00,700.24,plan_a,estimated_total_footfall,2.7194999327525613,False,0.4122291910453789,False,0.1382816991852099,False,0.6276667261333733,True,286.004938366057,96.0,False,2.7194999327525613,0.5912007277118005,0.025677651243983583,8.015484916899599e-06,0.6555984833585138,0.43814264921675244,0.342126,1,False
66333,2026-04-26 15:00:00+00:00,620.35,plan_a,estimated_total_footfall,2.335645974520104,False,0.8459863279600004,False,0.13213669402035153,False,0.5897729803843909,False,377.2126915828801,187.0,False,2.335645974520104,0.5075836421329313,0.052696272749262696,7.659290304717247e-06,0.5721442648661647,0.5778675324716681,0.34206,0,False
66335,2026-04-26 13:00:00+00:00,582.76,plan_a,estimated_total_footfall,1.8895836871497864,False,1.0077799439613078,False,0.45063077722367495,False,0.6569572085324292,True,337.17117693788396,128.0,False,1.8895836871497864,0.41041536326901346,0.06277435585310392,2.6120768107494e-05,0.7201055482992439,0.5165263003746348,0.34197,1,False
66332,2026-04-22 15:00:00+00:00,690.84,plan_a,estimated_total_footfall,2.5357585063868298,False,1.1762108346564217,False,16.9200817229758,False,0.6322568540153819,True,260.66708279718154,88.0,False,2.5357585063868298,0.5511752903200551,0.07326587310595797,0.0009807708514021991,0.6657074215909728,0.3993265531456782,0.338091,1,False
66335,2026-04-25 14:00:00+00:00,599.21,plan_a,estimated_total_footfall,2.543329161906251,False,1.6039488417961445,False,1.7561723724183127,False,0.5970408311176518,True,291.49557301963404,82.0,False,2.543329161906251,0.5528244491651808,0.09990956455167439,0.00010179635660783338,0.5881504102359353,0.4465539767509663,0.337508,1,False
66333,2026-04-26 11:00:00+00:00,603.91,plan_a,estimated_total_footfall,1.8729193439187917,False,0.9295642405384,False,0.1097125944782861,False,0.6220951893289132,True,377.2126915828801,251.0,False,1.8729193439187917,0.4067852748351776,0.05790231962198902,6.359479608771554e-06,0.6433281669612475,0.5778675324716681,0.337178,1,False
66342,2026-04-25 15:00:00+00:00,737.83,plan_a,estimated_total_footfall,2.5127894037546294,False,1.3849350336572972,False,6.578441963663123,False,0.5958056995882944,False,303.23053589532776,1111.0,False,2.5127894037546294,0.5461718003747894,0.0862672502634876,0.00038131873304374957,0.5854302532685932,0.46453124578761484,0.336556,0,False
66342,2026-04-25 16:00:00+00:00,740.18,plan_a,estimated_total_footfall,2.547294896236383,False,0.2964409950871303,False,0.056828391421459866,False,0.6088436831360443,True,319.35181496386514,1064.0,False,2.547294896236383,0.5536883275745442,0.01846523402906916,3.294052047193078e-06,0.6141440873377098,0.4892280917938579,0.335106,1,False
66338,2026-04-20 20:00:00+00:00,524.02,plan_a,estimated_total_footfall,2.1086117575234815,False,1.3416768113769557,False,6887.619307419792,False,0.5392592375080009,False,164.8109928863798,1.0,False,2.1086117575234815,0.4581274905294567,0.08357270662301296,0.399240166972685,0.460896752867808,0.25248069301117965,0.330864,0,False
66335,2026-04-26 15:00:00+00:00,592.16,plan_a,estimated_total_footfall,2.2631525298677646,False,1.522359063879592,False,0.12357955163421301,False,0.5750586635206297,False,337.17117693788396,115.0,False,2.2631525298677646,0.4917919837811088,0.094827358080312,7.163276398813554e-06,0.5397386055616353,0.5165263003746348,0.328578,0,False
66331,2026-04-26 14:00:00+00:00,566.32,plan_a,estimated_total_footfall,1.6033907619578742,False,0.5512347457311434,False,0.38901519795914763,False,0.6226304236276268,False,401.161729637475,621.0,False,1.6033907619578742,0.348072334612925,0.03433627181654907,2.254922719390307e-05,0.6445069250709718,0.6145560422553801,0.328299,0,False
66331,2026-04-26 10:00:00+00:00,559.27,plan_a,estimated_total_footfall,1.2677736231089207,False,0.9041712612959304,False,0.5815620844014876,False,0.6414789355328999,True,401.161729637475,610.0,False,1.2677736231089207,0.2749629490797077,0.056320597416969154,3.3710188283970637e-05,0.6860174118203729,0.6145560422553801,0.326378,1,False
66336,2026-04-26 15:00:00+00:00,737.83,plan_a,estimated_total_footfall,2.1966814025813166,False,1.9305711201918936,False,37.3909932533772,False,0.5171361839669786,False,403.8863452810605,145.0,True,2.1966814025813166,0.4773122009896834,0.12025478302563276,0.0021673651988389445,0.4121746720220528,0.6187299922682644,0.326128,1,False
66331,2026-04-26 19:00:00+00:00,573.36,plan_a,estimated_total_footfall,1.9385318481276046,False,0.03395960492262235,False,0.4843852450806701,False,0.5990191098107763,False,401.161729637475,622.0,False,1.9385318481276046,0.4210780188900658,0.002115335135232025,2.8077342474021993e-05,0.5925072163270619,0.6145560422553801,0.326057,0,False
