facility_num,hour_start,raw_sessions,clean_sessions,clean_unique_devices,trusted_unique_devices,local_unique_devices,hour_of_day,date,clean_unique_devices_dedup,trusted_unique_devices_dedup,footfall_plan_a,capture_rate_facility,hod_factor,hod_factor_profile,density_factor,footfall_plan_b_per_sensor,footfall_plan_b,footfall_plan_b_profile_hod,zscore_global,zscore_robust,zscore_hod_baseline,residual_hod,is_anomaly_global,is_anomaly_robust,is_anomaly_hod,is_anomaly_consensus,stl_residual,stl_zscore,is_anomaly_stl
66336,2026-04-25 02:00:00+00:00,84,76.0,75.0,1.0,63.0,2,2026-04-25,74.0,1.0,519.33,0.5189040965171188,0.9999998722053931,2.0,0.85,33.08,32.64,76.8,-0.9581791575347846,-0.7058655855665306,-0.4308910180792336,-4.284285714285716,False,False,False,False,-18.28487700442861,-0.9230332513525563,False
66330,2026-04-26 17:00:00+00:00,4600,4589.0,4571.0,9.0,4558.0,17,2026-04-26,4073.0,5.0,538.12,0.1268681997422934,1.015644275641629,0.985064071737716,0.85,500.64,446.1,509.02,0.7670889915873805,0.9525373870924434,-0.4308689922733115,-66.22714285714278,False,False,False,False,0.08107024353722636,-0.025659101567022894,False
66336,2026-04-24 00:00:00+00:00,123,107.0,107.0,2.0,105.0,0,2026-04-24,106.0,2.0,521.67,0.5189040965171188,0.9999810335986662,2.0,0.85,47.19,46.75,110.01,-0.9312026081404706,-0.6763424914598958,-0.43020939121869717,-13.611428571428569,False,False,False,False,-5.617562081543838,-0.3471720014769581,False
66332,2026-04-25 05:00:00+00:00,158,156.0,156.0,1.0,155.0,5,2026-04-25,151.0,1.0,519.33,0.5189040965171188,0.9999982358498678,2.0,0.85,68.81,66.6,156.71,-0.605816043917707,-0.39371755297680816,0.4287122060492486,17.074285714285708,False,False,False,False,-1.6021517243802066,-0.11207855054191261,False
66333,2026-04-25 03:00:00+00:00,85,83.0,80.0,1.0,79.0,3,2026-04-25,60.0,1.0,519.33,0.5189040965171188,0.9999999927903216,2.0,0.85,35.29,26.46,62.27,-0.5583559398294947,-0.1655209749121945,0.4285568788254498,9.677142857142858,False,False,False,False,-22.21277311646594,-0.7662847635903912,False
66332,2026-04-20 03:00:00+00:00,20,19.0,19.0,0.0,18.0,3,2026-04-20,15.0,0.0,516.98,0.5189040965171188,0.9999999927903216,2.0,0.85,8.38,6.62,15.57,-0.7040302779542551,-0.6582392984548138,-0.42750520579937273,-9.521428571428572,False,False,False,False,-21.1001518532928,-0.5116075522914698,False
66342,2026-04-24 18:00:00+00:00,3743,3732.0,3725.0,41.0,3703.0,18,2026-04-24,3270.0,20.0,613.31,0.5189040965171188,0.846313658188328,0.5278835271118428,0.85,1390.48,1220.63,895.72,0.6919061046859044,6.138955150972818,0.4262611470322515,323.9000000000002,False,True,False,False,133.7699307390419,1.0978393124253165,False
66340,2026-04-24 12:00:00+00:00,4857,4841.0,4833.0,16.0,4810.0,12,2026-04-24,4773.0,13.0,554.57,0.5189040965171188,0.846313658188328,0.5,0.85,1804.07,1781.68,1238.36,1.055447102709561,2.788143828681876,-0.42568848755984645,-517.8442857142852,False,False,False,False,-1092.3062123795962,-14.791384881895777,True
66330,2026-04-21 06:00:00+00:00,542,536.0,536.0,6.0,533.0,6,2026-04-21,412.0,2.0,531.07,0.1268681997422934,1.0002528661646692,2.0,0.85,57.82,44.44,104.54,-0.8706067697552251,-0.5844872268379391,-0.42518191302422237,-9.047142857142866,False,False,False,False,-4.985175428022586,-0.6744149363530484,False
66335,2026-04-25 11:00:00+00:00,3825,3814.0,3802.0,31.0,3782.0,11,2026-04-25,3615.0,24.0,589.81,0.5189040965171188,0.9359340011553848,0.5,0.85,1569.51,1492.31,937.92,2.2293569102612416,3.7070614024806656,0.42483146751400547,280.47428571428554,False,True,False,False,-490.28966894727444,-9.213422056508632,True
66340,2026-04-20 19:00:00+00:00,1187,1182.0,1181.0,17.0,1177.0,19,2026-04-20,1167.0,16.0,556.92,0.5189040965171188,0.9359340011553848,0.7860425923088709,0.85,487.53,481.75,476.0,-0.34972130385997724,0.25593267514933343,-0.4239625065197771,-288.01,False,False,False,False,-3.2494236843512,-0.04279289852973162,False
66335,2026-04-20 20:00:00+00:00,679,672.0,670.0,0.0,660.0,20,2026-04-20,658.0,0.0,516.98,0.5189040965171188,0.9792008154013185,1.7315221059736754,0.85,289.37,284.19,591.21,-0.6715684698949184,-0.6733486302507647,-0.4236922811491701,-73.7885714285714,False,False,False,False,-19.372880145744205,-0.32497097796992847,False
