facility_num,hour_start,footfall_plan_b,plan_name,footfall_col,zscore_hod_baseline,is_anomaly_hod,matrix_profile_score,is_matrix_profile_anomaly,stl_score,is_stl_anomaly,isolation_forest_score,is_isolation_forest_anomaly,markov_score,markov_journey_count,is_markov_hour_anomaly,is_anomaly_consensus,zscore_score,zscore_norm,matrix_profile_norm,stl_norm,isolation_forest_norm,markov_norm,ensemble_score,method_agreement_count,is_consensus_anomaly
66338,2026-04-26 04:00:00+00:00,2.91,plan_b,footfall_plan_b,0.9472888077140822,False,0.9103968602637826,False,0.02593038258199284,False,0.4415462967827646,False,226.01366425665876,1.0,False,False,0.9472888077140822,0.3980620796454525,0.10066759347447438,0.0003124175440872194,0.20185534523262338,0.3462395655904888,0.209427,0,False
66331,2026-04-25 13:00:00+00:00,276.7,plan_b,footfall_plan_b,0.09148266325873529,False,1.9471991315281283,False,0.19910473096327455,False,0.5303030722086058,False,266.059080780759,837.0,False,False,0.09148266325873529,0.0384421085647072,0.21531252923008487,0.002398877489254237,0.38317089458493736,0.4075867751355248,0.209382,0,False
66332,2026-04-22 00:00:00+00:00,66.16,plan_b,footfall_plan_b,0.933395263412306,False,1.8939769627977472,False,0.43072788464560813,False,0.4200547240565031,False,183.63280024256247,4.0,False,False,0.933395263412306,0.3922238462646982,0.20942746099289047,0.005189547337582016,0.15795158355796507,0.2813145886257036,0.209221,0,False
66340,2026-04-22 12:00:00+00:00,2614.84,plan_b,footfall_plan_b,0.2592019902913373,False,1.08069762484855,False,0.2161937783198581,False,0.5041607409488508,False,316.6477433941975,81.0,False,False,0.2592019902913373,0.10891977447996219,0.11949868668875041,0.0026047717983355687,0.3297663952554966,0.48508561408709366,0.209175,0,False
66340,2026-04-21 09:00:00+00:00,620.83,plan_b,footfall_plan_b,-0.6485600172056821,False,0.4707563781989293,False,11.275050734224335,False,0.4946342169363129,False,179.5140679618003,23.0,False,False,0.6485600172056821,0.2725326712629188,0.052054124716900664,0.13584541796507688,0.31030526762367394,0.2750049343826079,0.209148,0,False
66331,2026-04-25 11:00:00+00:00,209.79,plan_b,footfall_plan_b,-0.4016788215295234,False,0.5294792350356714,False,9.219581971731795,False,0.4596937577376188,False,304.67367851914884,693.0,False,False,0.4016788215295234,0.16879024194682216,0.05854743432474365,0.1110804728010259,0.23892763449270688,0.466742054929621,0.208818,0,False
66335,2026-04-23 05:00:00+00:00,681.45,plan_b,footfall_plan_b,0.9252476146349923,False,0.37002369842216637,False,6.075637051016488,False,0.42603381389384687,False,242.15646833367325,4.0,False,False,0.9252476146349923,0.3888001068621979,0.04091555768095612,0.07320121869555575,0.1701658844187553,0.3709693866365772,0.20881,0,False
66340,2026-04-26 15:00:00+00:00,1516.51,plan_b,footfall_plan_b,0.39747179384647224,False,0.600358914185658,False,0.0019700428932537236,False,0.5007331734680316,False,316.6477433941975,205.0,False,False,0.39747179384647224,0.16702239862913063,0.06638499071109215,2.373570696501104e-05,0.32276443650085357,0.48508561408709366,0.208256,0,False
66333,2026-04-26 01:00:00+00:00,54.69,plan_b,footfall_plan_b,1.3194433911263566,False,0.9362892916057375,False,0.1567377760270372,False,0.44073628061632647,False,117.76681250071476,13.0,False,False,1.3194433911263566,0.5544458838415112,0.10353066217139675,0.0018884268636308059,0.2002006149261501,0.18041179118674772,0.208095,0,False
66342,2026-04-24 15:00:00+00:00,1100.27,plan_b,footfall_plan_b,0.17128278308143116,False,0.7586506259983725,False,0.5492539668690998,False,0.5449707434107545,False,303.23053589532776,453.0,False,False,0.17128278308143116,0.07197507273983793,0.08388817683864971,0.006617587490921599,0.4131345435455596,0.46453124578761484,0.208029,0,False
66340,2026-04-25 23:00:00+00:00,228.0,plan_b,footfall_plan_b,0.5838737174086134,False,1.0968413855812529,False,0.1963053375845038,False,0.43352771657595046,False,316.6477433941975,18.0,False,False,0.5838737174086134,0.2453507149132749,0.12128379120033456,0.002365149502342971,0.18547469971853683,0.48508561408709366,0.207912,0,False
66333,2026-04-22 15:00:00+00:00,2.32,plan_b,footfall_plan_b,-0.9078210613822618,False,1.777905972759346,False,2.556931473041521,False,0.3571450372889349,False,261.78018391964736,1.0,False,False,0.9078210613822618,0.3814772608913123,0.19659285253874886,0.030806728311123723,0.029437401275914002,0.40103175822860276,0.207869,0,False
66331,2026-04-24 13:00:00+00:00,252.28,plan_b,footfall_plan_b,-0.07582285142456628,False,1.6971139815064062,False,0.1974079127670697,False,0.4419174723814873,False,401.161729637475,271.0,False,False,0.07582285142456628,0.0318616684552034,0.18765923722609532,0.002378433680839742,0.2026135961635038,0.6145560422553801,0.207814,0,False
66332,2026-04-24 09:00:00+00:00,392.68,plan_b,footfall_plan_b,-0.5124626358970529,False,0.9231078334270831,False,0.7708912341704495,False,0.4483957411046853,False,322.95354615970024,70.0,False,False,0.5124626358970529,0.2153429249080092,0.10207311576361906,0.009287944185796428,0.2158476376973805,0.49474573095395535,0.207459,0,False
66333,2026-04-23 15:00:00+00:00,167.24,plan_b,footfall_plan_b,-0.4187434053048053,False,1.3809607716664107,False,1.882898900519439,False,0.5359902394270557,False,189.28967509302626,35.0,False,False,0.4187434053048053,0.17596098401677704,0.15270043607798794,0.022685768264495837,0.3947888453669966,0.2899805863089239,0.207223,0,False
66330,2026-04-24 18:00:00+00:00,340.11,plan_b,footfall_plan_b,-0.4312559662479627,False,0.2737164733288782,False,0.7555657600203994,False,0.4901851324208826,False,335.47309403240257,157.0,False,False,0.4312559662479627,0.18121891168378165,0.030266337535868243,0.009103297970847956,0.30121651694340473,0.5139249378001011,0.207146,0,False
66342,2026-04-21 11:00:00+00:00,3.72,plan_b,footfall_plan_b,-1.1490734625228582,False,3.089706068989916,False,2.6819527166171415,False,0.3862001629199719,False,57.66600077549006,2.0,False,False,1.1490734625228582,0.4828544034643619,0.34164581193587695,0.032313024246138175,0.08879226224304836,0.08834090241186925,0.206789,0,False
66340,2026-04-22 21:00:00+00:00,560.28,plan_b,footfall_plan_b,0.7591702257991648,False,1.2383787488604814,False,5.1385247645449414,False,0.4816263718874003,False,151.4478293988316,14.0,False,False,0.7591702257991648,0.3190124030027964,0.13693435676128565,0.061910590100021194,0.28373237153075576,0.23200911694049942,0.20672,0,False
