facility_num,hour_start,raw_sessions,clean_sessions,clean_unique_devices,trusted_unique_devices,local_unique_devices,hour_of_day,date,clean_unique_devices_dedup,trusted_unique_devices_dedup,footfall_plan_a,capture_rate_facility,hod_factor,hod_factor_profile,density_factor,footfall_plan_b_per_sensor,footfall_plan_b,footfall_plan_b_profile_hod
66338,2026-04-24 00:00:00+00:00,65,56.0,55.0,0.0,53.0,0,2026-04-24,54.0,0.0,516.98,0.1268681997422934,1.0000000312061639,2.0,0.85,5.93,5.82,13.7
66338,2026-04-24 01:00:00+00:00,20,17.0,16.0,0.0,15.0,1,2026-04-24,14.0,0.0,516.98,0.1268681997422934,1.0000000017605313,2.0,0.85,1.73,1.51,3.55
66338,2026-04-24 02:00:00+00:00,36,31.0,30.0,0.0,29.0,2,2026-04-24,29.0,0.0,516.98,0.1268681997422934,1.0000000312061639,2.0,0.85,3.24,3.13,7.36
66338,2026-04-24 03:00:00+00:00,17,14.0,13.0,0.0,13.0,3,2026-04-24,13.0,0.0,516.98,0.1268681997422934,1.0000004307878039,2.0,0.85,1.4,1.4,3.3
66338,2026-04-24 04:00:00+00:00,16,12.0,10.0,0.0,10.0,4,2026-04-24,10.0,0.0,516.98,0.1268681997422934,1.0000046314053592,2.0,0.85,1.08,1.08,2.54
66338,2026-04-24 05:00:00+00:00,54,51.0,51.0,1.0,50.0,5,2026-04-24,50.0,1.0,519.33,0.1268681997422934,1.000038778282299,2.0,0.85,5.5,5.39,12.69
66338,2026-04-24 06:00:00+00:00,59,55.0,55.0,1.0,55.0,6,2026-04-24,55.0,1.0,519.33,0.1268681997422934,1.0002528661646692,2.0,0.85,5.93,5.93,13.96
66338,2026-04-24 07:00:00+00:00,7,0.0,0.0,0.0,0.0,7,2026-04-24,0.0,0.0,516.98,0.1268681997422934,1.001284160344515,2.0,1.0,0.0,0.0,0.0
66338,2026-04-24 09:00:00+00:00,3,2.0,2.0,0.0,2.0,9,2026-04-24,2.0,0.0,516.98,0.1268681997422934,1.015644275641629,2.0,1.0,0.26,0.26,0.51
66338,2026-04-24 10:00:00+00:00,60,58.0,57.0,1.0,54.0,10,2026-04-24,57.0,1.0,519.33,0.1268681997422934,1.0375286663287155,2.0,1.0,7.5,7.5,14.46
66338,2026-04-24 11:00:00+00:00,159,156.0,156.0,0.0,154.0,11,2026-04-24,154.0,0.0,516.98,0.1268681997422934,1.0701127791564455,2.0,0.9980663611676135,21.14,20.87,39.08
66338,2026-04-24 14:00:00+00:00,2,0.0,0.0,0.0,0.0,14,2026-04-24,0.0,0.0,516.98,0.1268681997422934,1.10201349172765,2.0,1.0,0.0,0.0,0.0
66338,2026-04-24 18:00:00+00:00,4,0.0,0.0,0.0,0.0,18,2026-04-24,0.0,0.0,516.98,0.1268681997422934,1.0050789526870891,2.0,1.0,0.0,0.0,0.0
66338,2026-04-24 19:00:00+00:00,8,8.0,8.0,1.0,8.0,19,2026-04-24,8.0,1.0,519.33,0.1268681997422934,1.001284160344515,2.0,0.85,0.86,0.86,2.03
66338,2026-04-24 20:00:00+00:00,10,6.0,6.0,0.0,6.0,20,2026-04-24,6.0,0.0,516.98,0.1268681997422934,1.0002528661646692,2.0,0.85,0.65,0.65,1.52
66338,2026-04-24 21:00:00+00:00,19,14.0,14.0,1.0,14.0,21,2026-04-24,14.0,1.0,519.33,0.1268681997422934,1.000038778282299,2.0,0.85,1.51,1.51,3.55
66338,2026-04-24 22:00:00+00:00,15,0.0,0.0,0.0,0.0,22,2026-04-24,0.0,0.0,516.98,0.1268681997422934,1.0000046314053592,2.0,1.0,0.0,0.0,0.0
66338,2026-04-24 23:00:00+00:00,9,6.0,6.0,0.0,6.0,23,2026-04-24,6.0,0.0,516.98,0.1268681997422934,1.0000004307878039,2.0,0.85,0.65,0.65,1.52
66338,2026-04-25 00:00:00+00:00,25,16.0,14.0,0.0,13.0,0,2026-04-25,14.0,0.0,516.98,0.1268681997422934,1.0000000312061639,2.0,0.85,1.51,1.51,3.55
66338,2026-04-25 01:00:00+00:00,24,22.0,21.0,0.0,20.0,1,2026-04-25,21.0,0.0,516.98,0.1268681997422934,1.0000000017605313,2.0,0.85,2.26,2.26,5.33
66338,2026-04-25 02:00:00+00:00,7,5.0,5.0,0.0,5.0,2,2026-04-25,5.0,0.0,516.98,0.1268681997422934,1.0000000312061639,2.0,0.85,0.54,0.54,1.27
66338,2026-04-25 03:00:00+00:00,11,6.0,4.0,0.0,4.0,3,2026-04-25,4.0,0.0,516.98,0.1268681997422934,1.0000004307878039,2.0,0.85,0.43,0.43,1.01
66338,2026-04-25 04:00:00+00:00,14,7.0,6.0,0.0,6.0,4,2026-04-25,6.0,0.0,516.98,0.1268681997422934,1.0000046314053592,2.0,0.85,0.65,0.65,1.52
66338,2026-04-25 05:00:00+00:00,23,11.0,7.0,0.0,7.0,5,2026-04-25,7.0,0.0,516.98,0.1268681997422934,1.000038778282299,2.0,0.85,0.75,0.75,1.78
66338,2026-04-25 06:00:00+00:00,17,0.0,0.0,0.0,0.0,6,2026-04-25,0.0,0.0,516.98,0.1268681997422934,1.0002528661646692,2.0,1.0,0.0,0.0,0.0
66338,2026-04-25 07:00:00+00:00,15,0.0,0.0,0.0,0.0,7,2026-04-25,0.0,0.0,516.98,0.1268681997422934,1.001284160344515,2.0,1.0,0.0,0.0,0.0
66338,2026-04-25 19:00:00+00:00,4,4.0,4.0,0.0,4.0,19,2026-04-25,4.0,0.0,516.98,0.1268681997422934,1.001284160344515,2.0,0.85,0.43,0.43,1.01
66338,2026-04-25 20:00:00+00:00,13,8.0,8.0,0.0,7.0,20,2026-04-25,8.0,0.0,516.98,0.1268681997422934,1.0002528661646692,2.0,0.85,0.86,0.86,2.03
66338,2026-04-25 21:00:00+00:00,6,3.0,3.0,0.0,2.0,21,2026-04-25,3.0,0.0,516.98,0.1268681997422934,1.000038778282299,2.0,0.85,0.32,0.32,0.76
66338,2026-04-25 22:00:00+00:00,31,26.0,24.0,0.0,24.0,22,2026-04-25,24.0,0.0,516.98,0.1268681997422934,1.0000046314053592,2.0,0.85,2.59,2.59,6.09
66338,2026-04-25 23:00:00+00:00,17,17.0,17.0,0.0,17.0,23,2026-04-25,17.0,0.0,516.98,0.1268681997422934,1.0000004307878039,2.0,0.85,1.83,1.83,4.31
66338,2026-04-26 00:00:00+00:00,31,26.0,24.0,0.0,24.0,0,2026-04-26,24.0,0.0,516.98,0.1268681997422934,1.0000000312061639,2.0,0.85,2.59,2.59,6.09
66338,2026-04-26 01:00:00+00:00,21,18.0,16.0,0.0,16.0,1,2026-04-26,16.0,0.0,516.98,0.1268681997422934,1.0000000017605313,2.0,0.85,1.73,1.73,4.06
66338,2026-04-26 02:00:00+00:00,58,52.0,49.0,1.0,47.0,2,2026-04-26,48.0,1.0,519.33,0.1268681997422934,1.0000000312061639,2.0,0.8582393826954808,5.34,5.23,12.18
66338,2026-04-26 03:00:00+00:00,54,51.0,51.0,0.0,49.0,3,2026-04-26,50.0,0.0,516.98,0.1268681997422934,1.0000004307878039,2.0,0.8674751528318954,5.61,5.5,12.69
66338,2026-04-26 04:00:00+00:00,33,27.0,27.0,1.0,25.0,4,2026-04-26,27.0,1.0,519.33,0.1268681997422934,1.0000046314053592,2.0,0.85,2.91,2.91,6.85
66338,2026-04-26 05:00:00+00:00,16,13.0,11.0,0.0,11.0,5,2026-04-26,11.0,0.0,516.98,0.1268681997422934,1.000038778282299,2.0,0.85,1.19,1.19,2.79
66338,2026-04-26 06:00:00+00:00,35,30.0,30.0,0.0,29.0,6,2026-04-26,29.0,0.0,516.98,0.1268681997422934,1.0002528661646692,2.0,0.85,3.24,3.13,7.36
66338,2026-04-26 07:00:00+00:00,92,90.0,90.0,1.0,88.0,7,2026-04-26,87.0,1.0,519.33,0.1268681997422934,1.001284160344515,2.0,0.9900461644582221,11.32,10.94,22.08
66338,2026-04-26 08:00:00+00:00,63,62.0,62.0,0.0,62.0,8,2026-04-26,62.0,0.0,516.98,0.1268681997422934,1.0050789526870891,2.0,1.0,7.91,7.91,15.73
66338,2026-04-26 09:00:00+00:00,1,0.0,0.0,0.0,0.0,9,2026-04-26,0.0,0.0,516.98,0.1268681997422934,1.015644275641629,2.0,1.0,0.0,0.0,0.0
66338,2026-04-26 14:00:00+00:00,5,4.0,4.0,0.0,4.0,14,2026-04-26,4.0,0.0,516.98,0.1268681997422934,1.10201349172765,2.0,0.8854674932955561,0.5,0.5,1.01
66338,2026-04-26 15:00:00+00:00,389,387.0,386.0,0.0,380.0,15,2026-04-26,381.0,0.0,516.98,0.1268681997422934,1.0701127791564455,2.0,0.9159680623239943,48.0,47.38,96.67
66338,2026-04-26 16:00:00+00:00,265,264.0,264.0,0.0,263.0,16,2026-04-26,260.0,0.0,516.98,0.1268681997422934,1.0375286663287155,2.0,0.9312570207779372,32.36,31.87,65.97
66338,2026-04-26 17:00:00+00:00,32,29.0,28.0,2.0,28.0,17,2026-04-26,27.0,2.0,521.67,0.1268681997422934,1.015644275641629,2.0,0.85,3.07,2.96,6.85
66338,2026-04-26 18:00:00+00:00,12,11.0,9.0,0.0,9.0,18,2026-04-26,9.0,0.0,516.98,0.1268681997422934,1.0050789526870891,2.0,0.85,0.98,0.98,2.28
66338,2026-04-26 19:00:00+00:00,28,23.0,22.0,1.0,22.0,19,2026-04-26,22.0,1.0,519.33,0.1268681997422934,1.001284160344515,2.0,0.9142277582496346,2.55,2.55,5.58
66338,2026-04-26 20:00:00+00:00,137,137.0,137.0,1.0,135.0,20,2026-04-26,136.0,1.0,519.33,0.1268681997422934,1.0002528661646692,2.0,0.8859023635253931,15.4,15.29,34.51
66338,2026-04-26 21:00:00+00:00,7,5.0,5.0,0.0,5.0,21,2026-04-26,5.0,0.0,516.98,0.1268681997422934,1.000038778282299,2.0,0.85,0.54,0.54,1.27
66338,2026-04-26 22:00:00+00:00,9,6.0,6.0,0.0,6.0,22,2026-04-26,6.0,0.0,516.98,0.1268681997422934,1.0000046314053592,2.0,0.85,0.65,0.65,1.52
66338,2026-04-26 23:00:00+00:00,51,46.0,46.0,1.0,45.0,23,2026-04-26,46.0,1.0,519.33,0.1268681997422934,1.0000004307878039,2.0,0.85,4.96,4.96,11.67
66340,2026-04-20 00:00:00+00:00,774,737.0,734.0,0.0,728.0,0,2026-04-20,733.0,0.0,516.98,0.5189040965171188,0.9999810335986662,2.0,0.8613252702168039,328.05,327.6,760.71
66340,2026-04-20 01:00:00+00:00,747,743.0,738.0,0.0,733.0,1,2026-04-20,737.0,0.0,516.98,0.5189040965171188,0.9999982358498678,2.0,0.8560608749672739,327.83,327.38,764.86
66340,2026-04-20 02:00:00+00:00,628,617.0,613.0,0.0,611.0,2,2026-04-20,613.0,0.0,516.98,0.5189040965171188,0.9999998722053931,2.0,0.85,270.37,270.37,636.18
66340,2026-04-20 03:00:00+00:00,622,616.0,612.0,0.0,608.0,3,2026-04-20,611.0,0.0,516.98,0.5189040965171188,0.9999999927903216,2.0,0.85,269.93,269.49,634.1
66340,2026-04-20 04:00:00+00:00,674,668.0,664.0,0.0,658.0,4,2026-04-20,660.0,0.0,516.98,0.5189040965171188,0.9999998722053931,2.0,0.85,292.87,291.11,684.95
66340,2026-04-20 05:00:00+00:00,476,457.0,457.0,1.0,447.0,5,2026-04-20,453.0,1.0,519.33,0.5189040965171188,0.9999982358498678,2.0,0.85,201.57,199.8,470.13
66340,2026-04-20 06:00:00+00:00,575,559.0,556.0,7.0,549.0,6,2026-04-20,550.0,6.0,533.42,0.5189040965171188,0.9999810335986662,2.0,0.85,245.23,242.58,570.79
66340,2026-04-20 07:00:00+00:00,1058,1053.0,1051.0,15.0,1048.0,7,2026-04-20,1027.0,14.0,552.22,0.5189040965171188,0.9998411962659136,2.0,0.85,463.49,452.91,1065.83
66340,2026-04-20 08:00:00+00:00,2183,2177.0,2169.0,18.0,2160.0,8,2026-04-20,2139.0,15.0,559.27,0.5189040965171188,0.9989644695743897,1.1152048690359744,0.85,955.69,942.47,1237.81
66340,2026-04-20 09:00:00+00:00,3647,3633.0,3622.0,31.0,3599.0,9,2026-04-20,3585.0,31.0,589.81,0.5189040965171188,0.9947411425730011,0.62161507239353,0.85,1589.15,1572.92,1156.37
66340,2026-04-20 10:00:00+00:00,5323,5305.0,5288.0,24.0,5263.0,10,2026-04-20,5231.0,24.0,573.36,0.5189040965171188,0.9792008154013185,0.5,0.85,2283.86,2259.24,1357.19
66340,2026-04-20 11:00:00+00:00,6420,6402.0,6379.0,28.0,6353.0,11,2026-04-20,6322.0,26.0,582.76,0.5189040965171188,0.9359340011553848,0.5,0.85,2633.32,2609.79,1640.26
66340,2026-04-20 12:00:00+00:00,7145,7129.0,7110.0,37.0,7091.0,12,2026-04-20,7063.0,34.0,603.91,0.5189040965171188,0.846313658188328,0.5,0.85,2654.04,2636.49,1832.51
66340,2026-04-20 13:00:00+00:00,6423,6406.0,6387.0,38.0,6363.0,13,2026-04-20,6323.0,31.0,606.26,0.5189040965171188,0.7128761131977971,0.5,0.85,2008.25,1988.12,1640.52
66340,2026-04-20 14:00:00+00:00,6310,6294.0,6282.0,36.0,6270.0,14,2026-04-20,6229.0,33.0,601.56,0.5189040965171188,0.5822372097709865,0.5,0.85,1613.26,1599.65,1616.13
66340,2026-04-20 15:00:00+00:00,6192,6180.0,6166.0,35.0,6143.0,15,2026-04-20,6124.0,32.0,599.21,0.5189040965171188,0.5266127405031122,0.5,0.85,1432.19,1422.44,1588.88
66340,2026-04-20 16:00:00+00:00,6488,6479.0,6465.0,45.0,6446.0,16,2026-04-20,6421.0,45.0,622.7,0.5189040965171188,0.5822372097709865,0.5,0.85,1660.25,1648.95,1665.94
66340,2026-04-20 17:00:00+00:00,4599,4589.0,4586.0,24.0,4574.0,17,2026-04-20,4553.0,22.0,573.36,0.5189040965171188,0.7128761131977971,0.5,0.85,1441.96,1431.59,1181.29
66340,2026-04-20 18:00:00+00:00,2956,2937.0,2931.0,18.0,2920.0,18,2026-04-20,2909.0,18.0,559.27,0.5189040965171188,0.846313658188328,0.5087258304412494,0.85,1094.09,1085.88,767.92
66340,2026-04-20 19:00:00+00:00,1187,1182.0,1181.0,17.0,1177.0,19,2026-04-20,1167.0,16.0,556.92,0.5189040965171188,0.9359340011553848,0.7860425923088709,0.85,487.53,481.75,476.0
66340,2026-04-20 20:00:00+00:00,1670,1651.0,1645.0,10.0,1638.0,20,2026-04-20,1617.0,10.0,540.47,0.5189040965171188,0.9792008154013185,1.0934569479965899,0.85,710.47,698.37,917.48
66340,2026-04-20 21:00:00+00:00,842,831.0,828.0,3.0,823.0,21,2026-04-20,814.0,3.0,524.02,0.5189040965171188,0.9947411425730011,1.7101666666666666,0.85,363.28,357.14,722.35
66340,2026-04-20 22:00:00+00:00,354,337.0,334.0,1.0,331.0,22,2026-04-20,332.0,1.0,519.33,0.5189040965171188,0.9989644695743897,2.0,0.85,147.16,146.28,344.55
66340,2026-04-20 23:00:00+00:00,315,302.0,301.0,0.0,299.0,23,2026-04-20,300.0,0.0,516.98,0.5189040965171188,0.9998411962659136,2.0,0.85,132.74,132.3,311.34
66340,2026-04-21 00:00:00+00:00,112,87.0,86.0,0.0,84.0,0,2026-04-21,86.0,0.0,516.98,0.5189040965171188,0.9999810335986662,2.0,0.85,37.93,37.93,89.25
66340,2026-04-21 01:00:00+00:00,248,229.0,226.0,1.0,221.0,1,2026-04-21,224.0,0.0,519.33,0.5189040965171188,0.9999982358498678,2.0,0.85,99.68,98.8,232.47
66340,2026-04-21 02:00:00+00:00,155,141.0,140.0,0.0,136.0,2,2026-04-21,140.0,0.0,516.98,0.5189040965171188,0.9999998722053931,2.0,0.85,61.75,61.75,145.29
66340,2026-04-21 03:00:00+00:00,165,158.0,155.0,1.0,153.0,3,2026-04-21,154.0,0.0,519.33,0.5189040965171188,0.9999999927903216,2.0,0.85,68.37,67.92,159.82
66340,2026-04-21 04:00:00+00:00,168,158.0,155.0,0.0,151.0,4,2026-04-21,152.0,0.0,516.98,0.5189040965171188,0.9999998722053931,2.0,0.85,68.37,67.04,157.75
66340,2026-04-21 05:00:00+00:00,400,389.0,387.0,10.0,382.0,5,2026-04-21,375.0,9.0,540.47,0.5189040965171188,0.9999982358498678,2.0,0.85,170.69,165.4,389.18
66340,2026-04-21 06:00:00+00:00,842,829.0,828.0,4.0,822.0,6,2026-04-21,810.0,4.0,526.37,0.5189040965171188,0.9999810335986662,2.0,0.85,365.2,357.26,840.62
66340,2026-04-21 07:00:00+00:00,571,568.0,567.0,12.0,561.0,7,2026-04-21,555.0,11.0,545.17,0.5189040965171188,0.9998411962659136,2.0,0.85,250.05,244.75,575.98
66340,2026-04-21 08:00:00+00:00,1179,1171.0,1169.0,18.0,1152.0,8,2026-04-21,1148.0,16.0,559.27,0.5189040965171188,0.9989644695743897,1.1152048690359744,0.85,515.08,505.82,664.33
66340,2026-04-21 09:00:00+00:00,1459,1447.0,1440.0,18.0,1431.0,9,2026-04-21,1415.0,16.0,559.27,0.5189040965171188,0.9947411425730011,0.62161507239353,0.85,631.8,620.83,456.42
66340,2026-04-21 10:00:00+00:00,2297,2285.0,2281.0,18.0,2269.0,10,2026-04-21,2245.0,15.0,559.27,0.5189040965171188,0.9792008154013185,0.5,0.85,985.15,969.6,582.47
66340,2026-04-21 11:00:00+00:00,3466,3454.0,3449.0,24.0,3433.0,11,2026-04-21,3399.0,22.0,573.36,0.5189040965171188,0.9359340011553848,0.5,0.85,1423.79,1403.14,881.88
66340,2026-04-21 12:00:00+00:00,4684,4667.0,4661.0,36.0,4643.0,12,2026-04-21,4595.0,35.0,601.56,0.5189040965171188,0.846313658188328,0.5,0.85,1739.87,1715.23,1192.18
66340,2026-04-21 13:00:00+00:00,4371,4357.0,4346.0,45.0,4325.0,13,2026-04-21,4296.0,43.0,622.7,0.5189040965171188,0.7128761131977971,0.5,0.85,1366.5,1350.78,1114.61
66340,2026-04-21 14:00:00+00:00,3474,3463.0,3452.0,48.0,3421.0,14,2026-04-21,3382.0,45.0,629.75,0.5189040965171188,0.5822372097709865,0.5,0.85,886.5,868.52,877.47
66340,2026-04-21 15:00:00+00:00,3040,3025.0,3017.0,32.0,2999.0,15,2026-04-21,2955.0,28.0,592.16,0.5189040965171188,0.5266127405031122,0.5,0.85,700.77,686.36,766.68
66340,2026-04-21 16:00:00+00:00,3116,3104.0,3101.0,37.0,3081.0,16,2026-04-21,3045.0,35.0,603.91,0.5189040965171188,0.5822372097709865,0.5,0.85,796.36,781.98,790.03
66340,2026-04-21 17:00:00+00:00,2636,2626.0,2624.0,25.0,2612.0,17,2026-04-21,2590.0,23.0,575.71,0.5189040965171188,0.7128761131977971,0.5,0.85,825.06,814.37,671.98
66340,2026-04-21 18:00:00+00:00,1815,1800.0,1796.0,22.0,1789.0,18,2026-04-21,1763.0,19.0,568.67,0.5189040965171188,0.846313658188328,0.5087258304412494,0.85,670.41,658.1,465.4
66340,2026-04-21 19:00:00+00:00,801,795.0,793.0,17.0,788.0,19,2026-04-21,783.0,14.0,556.92,0.5189040965171188,0.9359340011553848,0.7860425923088709,0.85,327.36,323.23,319.37
66340,2026-04-21 20:00:00+00:00,821,809.0,805.0,16.0,797.0,20,2026-04-21,777.0,12.0,554.57,0.5189040965171188,0.9792008154013185,1.0934569479965899,0.85,347.68,335.58,440.87
66340,2026-04-21 21:00:00+00:00,676,670.0,669.0,7.0,665.0,21,2026-04-21,664.0,7.0,533.42,0.5189040965171188,0.9947411425730011,1.7101666666666666,0.85,293.52,291.33,589.24
66340,2026-04-21 22:00:00+00:00,332,315.0,315.0,0.0,313.0,22,2026-04-21,309.0,0.0,516.98,0.5189040965171188,0.9989644695743897,2.0,0.85,138.79,136.15,320.68
66340,2026-04-21 23:00:00+00:00,459,446.0,443.0,1.0,438.0,23,2026-04-21,438.0,1.0,519.33,0.5189040965171188,0.9998411962659136,2.0,0.85,195.36,193.16,454.56
66340,2026-04-22 00:00:00+00:00,513,482.0,482.0,1.0,478.0,0,2026-04-22,472.0,1.0,519.33,0.5189040965171188,0.9999810335986662,2.0,0.85,212.59,208.18,489.85
66340,2026-04-22 01:00:00+00:00,680,652.0,647.0,1.0,646.0,1,2026-04-22,642.0,1.0,519.33,0.5189040965171188,0.9999982358498678,2.0,0.85,285.37,283.17,666.27
66340,2026-04-22 02:00:00+00:00,778,766.0,764.0,1.0,761.0,2,2026-04-22,751.0,0.0,519.33,0.5189040965171188,0.9999998722053931,2.0,0.860671911757094,341.21,335.4,779.39
66340,2026-04-22 03:00:00+00:00,699,691.0,690.0,0.0,687.0,3,2026-04-22,684.0,0.0,516.98,0.5189040965171188,0.9999999927903216,2.0,0.8516614317068298,304.93,302.28,709.86
66340,2026-04-22 04:00:00+00:00,560,553.0,552.0,2.0,548.0,4,2026-04-22,549.0,1.0,521.67,0.5189040965171188,0.9999998722053931,2.0,0.85,243.47,242.15,569.76
66340,2026-04-22 05:00:00+00:00,798,789.0,788.0,13.0,782.0,5,2026-04-22,779.0,12.0,547.52,0.5189040965171188,0.9999982358498678,2.0,0.85,347.56,343.59,808.45
66340,2026-04-22 06:00:00+00:00,1364,1349.0,1342.0,10.0,1336.0,6,2026-04-22,1330.0,7.0,540.47,0.5189040965171188,0.9999810335986662,2.0,0.8507485830985204,592.42,587.13,1380.28
66340,2026-04-22 07:00:00+00:00,919,917.0,915.0,10.0,913.0,7,2026-04-22,907.0,10.0,540.47,0.5189040965171188,0.9998411962659136,2.0,0.85,403.51,399.99,941.29
66340,2026-04-22 08:00:00+00:00,1969,1964.0,1957.0,21.0,1945.0,8,2026-04-22,1933.0,20.0,566.32,0.5189040965171188,0.9989644695743897,1.1152048690359744,0.85,862.28,851.7,1118.6
66340,2026-04-22 09:00:00+00:00,3371,3358.0,3349.0,18.0,3332.0,9,2026-04-22,3317.0,18.0,559.27,0.5189040965171188,0.9947411425730011,0.62161507239353,0.85,1469.37,1455.33,1069.93
66340,2026-04-22 10:00:00+00:00,4025,4018.0,4006.0,29.0,3999.0,10,2026-04-22,3944.0,27.0,585.11,0.5189040965171188,0.9792008154013185,0.5,0.85,1730.17,1703.39,1023.28
66340,2026-04-22 11:00:00+00:00,6355,6344.0,6323.0,36.0,6303.0,11,2026-04-22,6257.0,35.0,601.56,0.5189040965171188,0.9359340011553848,0.5,0.85,2610.2,2582.96,1623.39
66340,2026-04-22 12:00:00+00:00,7102,7081.0,7065.0,41.0,7049.0,12,2026-04-22,7005.0,39.0,613.31,0.5189040965171188,0.846313658188328,0.5,0.85,2637.24,2614.84,1817.46
66340,2026-04-22 13:00:00+00:00,6538,6525.0,6508.0,34.0,6495.0,13,2026-04-22,6448.0,33.0,596.86,0.5189040965171188,0.7128761131977971,0.5,0.85,2046.29,2027.43,1672.95
66340,2026-04-22 14:00:00+00:00,6784,6773.0,6753.0,36.0,6735.0,14,2026-04-22,6687.0,33.0,601.56,0.5189040965171188,0.5822372097709865,0.5,0.85,1734.21,1717.26,1734.96
66340,2026-04-22 15:00:00+00:00,6859,6851.0,6830.0,38.0,6816.0,15,2026-04-22,6760.0,34.0,606.26,0.5189040965171188,0.5266127405031122,0.5,0.85,1586.42,1570.16,1753.9
66340,2026-04-22 16:00:00+00:00,7229,7211.0,7196.0,44.0,7172.0,16,2026-04-22,7142.0,42.0,620.35,0.5189040965171188,0.5822372097709865,0.5,0.85,1847.98,1834.11,1853.01
66340,2026-04-22 17:00:00+00:00,6195,6178.0,6156.0,29.0,6142.0,17,2026-04-22,6111.0,26.0,585.11,0.5189040965171188,0.7128761131977971,0.5,0.85,1935.61,1921.46,1585.51
66340,2026-04-22 18:00:00+00:00,4382,4369.0,4356.0,26.0,4342.0,18,2026-04-22,4328.0,24.0,578.06,0.5189040965171188,0.846313658188328,0.5087258304412494,0.85,1626.02,1615.57,1142.51
66340,2026-04-22 19:00:00+00:00,2131,2125.0,2123.0,17.0,2117.0,19,2026-04-22,2103.0,14.0,556.92,0.5189040965171188,0.9359340011553848,0.7860425923088709,0.85,876.4,868.14,857.77
66340,2026-04-22 20:00:00+00:00,1830,1821.0,1817.0,11.0,1811.0,20,2026-04-22,1791.0,9.0,542.82,0.5189040965171188,0.9792008154013185,1.0934569479965899,0.85,784.75,773.52,1016.21
66340,2026-04-22 21:00:00+00:00,1305,1295.0,1292.0,6.0,1285.0,21,2026-04-22,1277.0,4.0,531.07,0.5189040965171188,0.9947411425730011,1.7101666666666666,0.85,566.86,560.28,1133.23
66340,2026-04-22 22:00:00+00:00,1182,1175.0,1175.0,1.0,1170.0,22,2026-04-22,1163.0,1.0,519.33,0.5189040965171188,0.9989644695743897,2.0,0.85,517.72,512.43,1206.97
66340,2026-04-22 23:00:00+00:00,849,840.0,839.0,0.0,835.0,23,2026-04-22,837.0,0.0,516.98,0.5189040965171188,0.9998411962659136,2.0,0.85,370.0,369.12,868.65
66340,2026-04-23 00:00:00+00:00,13,1.0,1.0,0.0,0.0,0,2026-04-23,1.0,0.0,516.98,0.5189040965171188,0.9999810335986662,2.0,0.85,0.44,0.44,1.04
66340,2026-04-23 01:00:00+00:00,8,2.0,2.0,0.0,0.0,1,2026-04-23,1.0,0.0,516.98,0.5189040965171188,0.9999982358498678,2.0,0.85,0.88,0.44,1.04
66340,2026-04-23 02:00:00+00:00,11,3.0,3.0,0.0,0.0,2,2026-04-23,3.0,0.0,516.98,0.5189040965171188,0.9999998722053931,2.0,0.85,1.32,1.32,3.11
66340,2026-04-23 03:00:00+00:00,11,2.0,2.0,0.0,0.0,3,2026-04-23,2.0,0.0,516.98,0.5189040965171188,0.9999999927903216,2.0,0.85,0.88,0.88,2.08
66340,2026-04-23 04:00:00+00:00,20,3.0,3.0,0.0,0.0,4,2026-04-23,2.0,0.0,516.98,0.5189040965171188,0.9999998722053931,2.0,0.85,1.32,0.88,2.08
66340,2026-04-23 05:00:00+00:00,13,4.0,4.0,1.0,0.0,5,2026-04-23,3.0,1.0,519.33,0.5189040965171188,0.9999982358498678,2.0,0.85,1.76,1.32,3.11
66340,2026-04-23 06:00:00+00:00,14,6.0,5.0,0.0,0.0,6,2026-04-23,3.0,0.0,516.98,0.5189040965171188,0.9999810335986662,2.0,0.85,2.21,1.32,3.11
66340,2026-04-23 07:00:00+00:00,6,2.0,2.0,0.0,0.0,7,2026-04-23,1.0,0.0,516.98,0.5189040965171188,0.9998411962659136,2.0,0.85,0.88,0.44,1.04
66340,2026-04-23 08:00:00+00:00,20,9.0,9.0,0.0,0.0,8,2026-04-23,7.0,0.0,516.98,0.5189040965171188,0.9989644695743897,1.1152048690359744,0.85,3.97,3.08,4.05
66340,2026-04-23 09:00:00+00:00,22,9.0,9.0,0.0,0.0,9,2026-04-23,7.0,0.0,516.98,0.5189040965171188,0.9947411425730011,0.62161507239353,0.85,3.95,3.07,2.26
66340,2026-04-23 10:00:00+00:00,35,24.0,23.0,1.0,0.0,10,2026-04-23,19.0,0.0,519.33,0.5189040965171188,0.9792008154013185,0.5,0.85,9.93,8.21,4.93
66340,2026-04-23 11:00:00+00:00,27,15.0,15.0,0.0,0.0,11,2026-04-23,10.0,0.0,516.98,0.5189040965171188,0.9359340011553848,0.5,0.85,6.19,4.13,2.59
66340,2026-04-23 12:00:00+00:00,21,10.0,10.0,1.0,0.0,12,2026-04-23,7.0,1.0,519.33,0.5189040965171188,0.846313658188328,0.5,0.85,3.73,2.61,1.82
66340,2026-04-23 13:00:00+00:00,44,25.0,23.0,0.0,0.0,13,2026-04-23,19.0,0.0,516.98,0.5189040965171188,0.7128761131977971,0.5,0.85,7.23,5.97,4.93
66340,2026-04-23 14:00:00+00:00,35,19.0,19.0,2.0,0.0,14,2026-04-23,15.0,2.0,521.67,0.5189040965171188,0.5822372097709865,0.5,0.85,4.88,3.85,3.89
